Name,Country,Position,Born
Brandon Adams,Northern Ireland,Forward,02/12/1997
Timmy Adamson,Northern Ireland,Forward,05/01/1983
Stuart Addis,Northern Ireland,Goalkeeper,05/07/1979
Charlie Allen,Northern Ireland,Forward,22/11/2003
Curtis Allen,Northern Ireland,Forward,22/02/1988
Jason Allen,Northern Ireland,Defender,11/1970
Kevin Amuneke,Nigeria,Forward,10/05/1986
Billy Anderson,Northern Ireland,Midfielder,14/02/1877
Mark Anderson,Northern Ireland,Forward,06/07/1973
Trevor Anderson,Northern Ireland,Forward,03/03/1951
Isaac Andrews,Northern Ireland,Midfielder,1943
David Armstrong,Northern Ireland,Defender,23/01/1987
Gavin Arthur,Northern Ireland,Midfielder,16/06/1973
Noel Bailie,Northern Ireland,Defender,23/02/1971
Harry Baird,Northern Ireland,Forward,17/08/1913
Joe Bambrick,Northern Ireland,Forward,03/11/1905
Ken Barclay,Northern Ireland,Goalkeeper,
Richie Barker,England,Forward,30/05/1975
Hugh Barr,Northern Ireland,Forward,17/05/1935
Robert Barr,Northern Ireland,Midfielder,1957
Guy Bates,England,Forward,31/10/1985
Stephen Baxter,Northern Ireland,Forward,01/10/1965
Martin Beattie,Northern Ireland,Midfielder,
Stephen Beatty,Northern Ireland,Midfielder,01/09/1969
Glenn Belezika,England,Defender,24/12/1994
James Bell,Northern Ireland,Midfielder,22/04/1986
Ronnie Bell,Northern Ireland,Midfielder,
Johnny Black,Northern Ireland,Defender,26/02/1988
Tom Blair,Scotland,Goalkeeper,24/02/1892
Alan Blayney,Northern Ireland,Goalkeeper,10/09/1981
Gareth Bond,Northern Ireland,Midfielder,14/01/1985
Eric Bowyer,Northern Ireland,Defender,
Nigel Boyd,Northern Ireland,Defender,21/06/1973
Ethan Boyle,Ireland,Defender,04/01/1997
Bobby Braithwaite,Northern Ireland,Forward,24/02/1937
Tommy Breen,Northern Ireland,Goalkeeper,27/04/1912
James Brown,Northern Ireland,Midfielder,
Rodney Brown,Northern Ireland,Defender,13/08/1995
Gary Browne,Northern Ireland,Forward,17/01/1983
Jock Buchanan,Scotland,Defender,15/03/1899
Aaron Burns,Northern Ireland,Defender,29/05/1992
Andrew Burns,England,Defender,29/05/1992
Billy Joe Burns,Northern Ireland,Defender,28/04/1989
Ryan Burns,Northern Ireland,Midfielder,08/09/1992
Sid Burrows,Northern Ireland,Midfielder,27/03/1964
Alan Byrne,Ireland,Midfielder,12/05/1969
Kurtis Byrne,Ireland,Forward,09/04/1990
Alfred Caiels,England,Midfielder,21/01/1909
Jim Cairns,Northern Ireland,Forward,09/09/1938
Andrew Caldwell,Northern Ireland,Goalkeeper,
Jimmy Callacher,Northern Ireland,Defender,11/06/1991
Stuart Callaghan,Scotland,Forward,20/07/1976
Alan Campbell,Northern Ireland,Forward,
Billy Campbell,Northern Ireland,Forward,02/07/1944
Raymond Campbell,Northern Ireland,Midfielder,03/10/1968
Robert Campbell,Northern Ireland,Forward,05/05/1969
Shea Campbell,Northern Ireland,Forward,30/04/1981
Achille Campion,France,Forward,10/03/1990
Bobby Carlisle,Northern Ireland,Goalkeeper,26/05/1949
Adam Carroll,Northern Ireland,Forward,02/09/2001
Roy Carroll,Northern Ireland,Goalkeeper,30/09/1977
Michael Carvill,Northern Ireland,Forward,03/04/1988
Chris Casement,Northern Ireland,Defender,12/01/1988
Des Cathcart,Northern Ireland,Forward,1947
Mark Caughey,Northern Ireland,Forward,27/08/1960
Marek Äervenka,Czech Republic,Forward,17/12/1992
Phil Charnock,England,Midfielder,14/02/1975
Gary Chisholm,Northern Ireland,Defender,
James Christian,Northern Ireland,Defender,
Matthew Clarke,Northern Ireland,Defender,03/03/1994
Ross Clarke,Northern Ireland,Midfielder,17/05/1993
Thomas Cleland,Northern Ireland,Midfielder,08/08/1968
Seanan Clucas,Northern Ireland,Midfielder,08/11/1992
Davy Cochrane,Northern Ireland,Forward,14/08/1920
Terry Cochrane,Northern Ireland,Forward,23/01/1953
Stephen Collier,Northern Ireland,Defender,24/06/1975
Antoine Coly,Senegal,Forward,25/04/1964
Joel Cooper,Northern Ireland,Midfielder,29/02/1996
Jake Corbett,Northern Ireland,Midfielder,28/07/2001
Ken Coulter,Northern Ireland,Forward,
Darren Coyle,Northern Ireland,Defender,27/03/1965
Roy Coyle,Northern Ireland,Midfielder,30/01/1946
Billy Craig,Northern Ireland,Forward,
Andy Crawford,Northern Ireland,Forward,06/08/1977
Colin Crawford,Northern Ireland,Midfielder,18/02/1960
Darren Crawford,Northern Ireland,Goalkeeper,
Peter Crothers,Northern Ireland,Defender,07/10/1971
Joe Crowe,Northern Ireland,Defender,20/04/1998
Ken Crozier,Northern Ireland,Defender,
Damien Curran,Northern Ireland,Midfielder,17/10/1981
Jack Curran,Northern Ireland,,1898
Rory Currie,Scotland,Forward,20/02/1998
Lindsay Curry,Northern Ireland,Midfielder,23/02/1970
Paul Dalglish,Scotland,Forward,18/02/1977
William Dalton,Northern Ireland,Forward,16/03/1870
Johnny Darling,Northern Ireland,Forward,30/10/1877
Gareth Davies,Northern Ireland,Midfielder,10/05/1967
Gareth Deane,Northern Ireland,Goalkeeper,14/06/1994
Abderrahmeme Dehnoun,Algeria,Midfielder,24/01/1962
Hugh Dickson,Northern Ireland,Defender,28/08/1981
Mark Dickson,Northern Ireland,Forward,12/12/1981
Tommy Dickson,Northern Ireland,Forward,16/07/1929
Isaac Doherty,Northern Ireland,Forward,
Lee Doherty,Northern Ireland,Midfielder,31/03/1963
Matthew Doherty,Northern Ireland,Midfielder,29/04/1987
Sean Donnelly,Northern Ireland,Midfielder,02/03/1995
Alan Dornan,Northern Ireland,Defender,30/08/1962
Peter Dornan,Northern Ireland,Midfielder,30/06/1953
Neil Dougan,Northern Ireland,Forward,08/03/1992
Steven Douglas,Northern Ireland,Defender,27/09/1977
Conor Downey,Northern Ireland,Midfielder,12/03/1982
Brandon Doyle,Northern Ireland,Forward,20/08/1998
George Dunlop,Northern Ireland,Goalkeeper,16/01/1956
Grant Dunlop,Northern Ireland,Midfielder,24/04/1986
John Easton,Northern Ireland,Defender,22/12/1968
Tom Edwards,Wales,Defender,09/04/1906
Billy Emerson,Northern Ireland,Midfielder,16/12/1891
Darren Erskine,Northern Ireland,Forward,16/05/1966
Jim Ervin,Northern Ireland,Defender,05/06/1985
